decision_point,trump,our_score,their_score,bidding_meld,defending_meld,hand,meld_total,ace_count,trump_length,longest_side_suit,has_run,has_pinochle,has_around,bid,score_diff,partner_has_bid,partner_has_passed,p_make,ev_take,ev_defend,ev_play_on,ev_fold,verdict_bid,verdict_fold
bid,H,450,240,,,10D_2 10H_2 9C_1 9S_1 AH_1 AS_2 JC_1 JH_2 KC_1 KC_2 KH_1 KS_2,0,2,4,4,0,0,0,320,210,1,0,0.54,-78.3333,-61.7333,,,0,
bid,S,240,450,,,10C_2 9C_2 9D_1 9D_2 AC_1 JD_1 JS_1 JS_2 KS_1 QC_1 QH_1 QS_2,80,1,4,4,0,1,0,320,-210,1,0,0.4933,-124.7333,-26.9333,,,0,
bid,H,450,240,,,10H_1 10S_1 9H_2 9S_2 AC_2 AD_2 AH_2 AS_1 JH_1 KD_1 QC_2 QH_2,110,4,5,3,0,0,1,320,210,0,1,0.9467,286.4,131.8667,,,1,
bid,D,240,450,,,10C_1 10D_1 10S_2 9H_1 AD_1 JC_2 JD_2 KD_2 KH_2 QD_1 QD_2 QS_1,190,1,6,2,1,1,0,330,-210,0,1,0.98,316.1333,49.7333,,,1,
bid,H,450,240,,,10H_1 10S_1 9H_2 9S_2 AC_2 AD_2 AH_2 AS_1 JH_1 KD_1 QC_2 QH_2,110,4,5,3,0,0,1,340,210,0,1,0.92,285.6,50.6667,,,1,
bid,D,240,450,,,10C_1 10D_1 10S_2 9H_1 AD_1 JC_2 JD_2 KD_2 KH_2 QD_1 QD_2 QS_1,190,1,6,2,1,1,0,350,-210,0,1,0.98,313.1333,66.4667,,,1,
bid,H,450,240,,,10H_1 10S_1 9H_2 9S_2 AC_2 AD_2 AH_2 AS_1 JH_1 KD_1 QC_2 QH_2,110,4,5,3,0,0,1,360,210,0,1,0.8333,210.6,100.6,,,1,
fold,D,240,450,490,100,10C_2 10D_1 9H_1 AD_1 JC_2 JD_1 JD_2 KD_2 QD_1 QD_2 QS_1 QS_2,450,1,7,2,1,1,0,350,-210,0,0,1.0,,,477.2,-450.0,,0
bid,S,890,640,,,10C_1 10D_1 10S_2 9D_1 9S_1 AH_2 AS_1 JC_1 JH_1 KD_2 KS_2 QS_1,50,2,5,3,0,0,0,300,250,0,0,0.74,62.4667,-98.9333,,,1,
bid,H,640,890,,,10D_2 10H_2 AD_2 AH_1 JH_2 JS_2 KC_1 KD_1 KS_1 QC_1 QH_1 QS_2,40,2,4,3,0,0,0,300,-250,0,0,0.6333,-7.1333,55.6667,,,0,
bid,S,890,640,,,10S_1 9C_1 9C_2 9H_1 9S_2 AC_2 AD_1 AS_2 JD_1 JS_1 QC_2 QD_2,10,3,4,4,0,0,0,300,250,0,1,0.4733,-121.3333,-106.8667,,,0,
fold,C,640,890,290,40,10C_2 9H_2 AC_1 JC_2 JD_2 KC_1 KC_2 KH_1 QC_1 QD_1 QH_2 QS_2,270,1,6,3,1,1,1,250,-250,0,0,1.0,,,331.6,-290.0,,0
bid,S,0,0,,,10C_1 10S_2 9C_1 9C_2 AS_1 JC_2 JD_2 JS_1 KS_1 KS_2 QH_1 QS_2,190,1,6,4,1,1,0,300,0,0,0,1.0,346.9333,-90.2667,,,1,
bid,D,0,0,,,10H_1 10S_1 9D_1 9D_2 9S_2 AC_2 AD_1 AH_2 JS_2 KC_1 KC_2 QC_1,40,3,3,4,0,0,0,310,0,0,0,0.12,-376.0,10.9333,,,0,
bid,D,0,0,,,10D_1 10H_2 9H_1 AC_1 AD_2 JH_1 KD_1 KD_2 KH_2 QC_2 QD_1 QD_2,80,2,6,4,0,0,0,310,0,1,0,0.8,147.7333,-43.2667,,,1,
bid,H,0,0,,,10C_2 10D_2 9H_2 9S_1 AH_1 AS_2 JC_1 JD_1 JH_2 KH_1 QH_2 QS_1,90,2,5,3,0,1,0,310,0,0,1,0.84,170.0667,-69.8667,,,1,
bid,S,0,0,,,10C_1 10S_2 9C_1 9C_2 AS_1 JC_2 JD_2 JS_1 KS_1 KS_2 QH_1 QS_2,190,1,6,4,1,1,0,320,0,0,1,1.0,348.8,53.1333,,,1,
bid,H,0,0,,,10C_2 10D_2 9H_2 9S_1 AH_1 AS_2 JC_1 JD_1 JH_2 KH_1 QH_2 QS_1,90,2,5,3,0,1,0,330,0,0,1,0.7467,99.8667,-4.6,,,1,
bid,S,0,0,,,10C_1 10S_2 9C_1 9C_2 AS_1 JC_2 JD_2 JS_1 KS_1 KS_2 QH_1 QS_2,190,1,6,4,1,1,0,340,0,0,1,1.0,320.5333,33.7333,,,1,
bid,H,0,0,,,10C_2 10D_2 9H_2 9S_1 AH_1 AS_2 JC_1 JD_1 JH_2 KH_1 QH_2 QS_1,90,2,5,3,0,1,0,350,0,0,1,0.7133,66.8,18.9333,,,1,
fold,S,0,0,230,100,10H_2 10S_2 AC_1 AD_2 AS_1 JC_2 JD_2 JS_1 KS_1 KS_2 QH_1 QS_2,190,3,6,2,1,1,0,340,0,0,0,1.0,,,243.4667,-440.0,,0
bid,C,230,350,,,10C_1 10C_2 10S_2 9H_2 AS_2 JC_2 JS_1 KC_2 KS_2 QC_1 QC_2 QH_2,40,1,6,4,0,0,0,300,-120,0,0,0.7133,94.8,-123.5333,,,1,
bid,H,350,230,,,10D_1 10H_1 10H_2 9C_2 9H_1 AC_1 AH_1 AS_1 JH_1 KD_2 QS_1 QS_2,10,3,5,3,0,0,0,310,120,0,0,0.68,75.6667,95.2667,,,0,
bid,D,230,350,,,10D_2 10S_1 9C_1 9D_1 9S_2 AD_1 AH_2 JC_1 JD_2 KH_2 QD_1 QD_2,10,2,6,2,0,0,0,320,-120,1,0,0.5733,-15.0667,-77.4667,,,1,
bid,H,350,230,,,9D_2 9S_1 AC_2 AD_2 JD_1 JH_2 JS_2 KC_1 KD_1 KH_1 KS_1 QH_1,120,2,3,4,0,0,1,330,120,1,0,0.5133,-146.0667,119.0,,,0,
bid,C,230,350,,,10C_1 10C_2 10S_2 9H_2 AS_2 JC_2 JS_1 KC_2 KS_2 QC_1 QC_2 QH_2,40,1,6,4,0,0,0,330,-120,1,0,0.58,-2.3333,-114.8667,,,1,
bid,H,350,230,,,10D_1 10H_1 10H_2 9C_2 9H_1 AC_1 AH_1 AS_1 JH_1 KD_2 QS_1 QS_2,10,3,5,3,0,0,0,330,120,0,1,0.6467,62.9333,85.8,,,0,
bid,D,230,350,,,10D_2 10S_1 9C_1 9D_1 9S_2 AD_1 AH_2 JC_1 JD_2 KH_2 QD_1 QD_2,10,2,6,2,0,0,0,340,-120,1,1,0.5,-62.8667,-62.8,,,0,
fold,H,350,230,200,30,10H_1 10H_2 9C_2 9H_1 AH_1 AS_1 JD_1 JH_1 KH_1 QH_1 QS_1 QS_2,200,2,7,3,1,1,0,330,120,0,0,0.9933,,,315.6667,-360.0,,0
bid,S,710,350,,,10C_1 10C_2 10S_1 9C_1 9S_1 9S_2 AS_2 JC_1 JD_2 QC_1 QH_1 QS_2,60,1,5,5,0,1,0,300,360,0,0,0.5067,-100.8,-82.5333,,,0,
bid,D,350,710,,,10D_1 10S_2 9C_2 9D_1 9H_1 9H_2 AC_2 AD_2 AH_2 KC_2 KH_2 KS_2,10,3,3,4,0,0,0,300,-360,0,0,0.44,-196.7333,-124.8667,,,0,
bid,S,710,350,,,9D_2 AC_1 AD_1 AH_1 AS_1 JD_1 JH_1 JS_1 KS_1 QD_2 QH_2 QS_1,180,4,4,4,0,1,1,300,360,0,1,1.0,374.8667,118.2,,,1,
bid,D,350,710,,,10D_2 10H_1 10H_2 JC_2 JH_2 JS_2 KC_1 KD_1 KD_2 KH_1 QC_2 QD_1,60,0,4,4,0,0,0,310,-360,0,1,0.3067,-292.1333,-64.1333,,,0,
fold,S,710,350,460,40,AC_1 AD_1 AH_1 AS_1 AS_2 JD_1 JD_2 JH_1 JS_1 KS_1 QS_1 QS_2,440,5,6,3,0,1,1,300,360,0,0,1.0,,,584.9333,-340.0,,0
bid,C,0,0,,,9H_1 9S_1 9S_2 AC_1 AC_2 JC_1 KC_1 KH_2 KS_2 QC_2 QH_2 QS_1,80,2,5,4,0,0,0,300,0,0,0,0.82,166.2,20.2,,,1,
bid,H,0,0,,,10C_1 10C_2 9C_2 AD_1 AH_1 JH_2 JS_2 KH_1 KS_1 QC_1 QD_1 QH_1,40,2,4,4,0,0,0,300,0,0,0,0.7,46.8,-23.5333,,,1,
bid,D,0,0,,,10H_1 10H_2 10S_2 9D_1 AS_1 AS_2 JC_2 JD_2 JH_1 KD_1 KD_2 QD_2,50,2,5,3,0,0,0,310,0,0,1,0.46,-117.7333,117.4667,,,0,
bid,D,0,0,,,10D_1 10D_2 10S_1 9C_1 9D_2 9H_2 AD_2 AH_2 JD_1 JS_1 KC_2 QS_2,50,2,5,3,0,1,0,310,0,1,0,0.4867,-82.0667,-15.5333,,,0,
fold,H,0,0,170,110,9C_2 AH_1 AH_2 JD_1 JH_2 JS_2 KH_1 KS_1 QC_1 QD_1 QH_1 QS_2,160,2,5,3,0,1,1,300,0,0,0,0.6067,,,-111.6,-410.0,,0
bid,S,-300,250,,,10S_2 9C_1 9D_2 9H_1 9S_2 AH_2 JD_1 JS_2 QC_1 QD_1 QH_1 QH_2,10,1,3,4,0,0,0,300,-550,0,0,0.1467,-375.6667,-133.2,,,0,
bid,D,250,-300,,,10C_1 10D_1 10D_2 10H_2 10S_1 9D_1 9H_2 AC_1 AD_2 JD_2 JH_1 KD_2,10,2,6,3,0,0,0,300,550,0,0,0.6467,3.8,-131.3333,,,1,
bid,S,-300,250,,,10C_2 10H_1 9S_1 AC_2 AD_1 AH_1 AS_2 KC_1 KH_1 KS_2 QS_1 QS_2,150,4,5,3,0,0,1,310,-550,0,1,1.0,386.3333,160.4,,,1,
bid,C,250,-300,,,9C_2 AS_1 JC_1 JC_2 JH_2 JS_1 KC_2 KD_1 KH_2 KS_1 QC_2 QD_2,150,1,5,3,0,0,1,320,550,1,0,0.3267,-252.7333,-48.6667,,,0,
bid,D,250,-300,,,10C_1 10D_1 10D_2 10H_2 10S_1 9D_1 9H_2 AC_1 AD_2 JD_2 JH_1 KD_2,10,2,6,3,0,0,0,320,550,0,1,0.54,-56.8667,-46.0,,,0,
bid,S,-300,250,,,10C_2 10H_1 9S_1 AC_2 AD_1 AH_1 AS_2 KC_1 KH_1 KS_2 QS_1 QS_2,150,4,5,3,0,0,1,330,-550,0,1,1.0,387.0,221.9333,,,1,
bid,D,250,-300,,,10C_1 10D_1 10D_2 10H_2 10S_1 9D_1 9H_2 AC_1 AD_2 JD_2 JH_1 KD_2,10,2,6,3,0,0,0,340,550,0,1,0.6,-29.2,0.2667,,,0,
fold,S,-300,250,330,120,10S_2 9S_1 AC_2 AD_1 AH_1 AS_2 JD_1 JS_2 KC_1 KS_2 QS_1 QS_2,300,4,7,2,1,1,1,330,-550,0,0,1.0,,,371.6,-450.0,,0
bid,C,450,200,,,10C_1 10D_2 10S_2 9D_2 AC_1 AD_1 AS_1 JC_2 KD_2 KS_1 KS_2 QC_2,0,3,4,4,0,0,0,300,250,0,0,0.7267,91.4,-97.0,,,1,
bid,D,200,450,,,9C_1 9H_2 9S_1 AS_2 JD_1 JH_1 KD_1 QC_1 QD_1 QH_1 QH_2 QS_1,140,1,3,4,0,1,1,310,-250,0,0,0.3667,-233.0667,98.4,,,0,
bid,H,450,200,,,10H_1 10H_2 10S_1 9C_2 9H_1 AC_2 AD_2 AH_1 JH_2 JS_1 KC_1 QD_2,10,3,5,3,0,0,0,310,250,1,0,0.6467,8.6667,-113.1333,,,1,
bid,D,200,450,,,10C_2 10D_1 9D_1 9S_2 AH_2 JC_1 JD_2 JS_2 KC_2 KH_1 KH_2 QS_2,50,1,3,3,0,1,0,310,-250,0,1,0.1867,-360.7333,-23.6667,,,0,
fold,C,450,200,160,170,10C_1 10S_1 9D_2 AC_1 AC_2 AD_1 AS_1 JC_2 KC_1 KD_2 KS_2 QC_2,150,4,6,3,1,0,0,300,250,0,0,0.9667,,,138.8,-470.0,,0
bid,D,440,790,,,9C_1 9D_1 9S_2 AD_1 AH_1 JS_1 JS_2 KC_1 KS_1 KS_2 QD_1 QH_1,10,2,3,5,0,0,0,300,-350,0,0,0.16,-363.2,-123.2667,,,0,
bid,D,790,440,,,10C_2 10S_2 9D_2 9S_1 AC_1 AD_2 JD_2 JH_1 KC_2 KD_1 QH_2 QS_1,50,2,4,3,0,1,0,300,350,0,0,0.5267,-83.5333,-65.1333,,,0,
bid,C,440,790,,,10C_1 9H_1 9H_2 AC_2 AS_1 JC_1 JD_1 JH_2 KH_2 QC_1 QC_2 QS_2,40,2,5,4,0,1,0,310,-350,0,1,0.7533,145.2667,-10.0,,,1,
bid,S,790,440,,,10D_1 10D_2 10H_1 10H_2 10S_1 9C_2 AH_2 AS_2 JC_2 KD_2 KH_1 QD_2,20,2,2,4,0,0,0,320,350,1,0,0.08,-430.5333,-35.0,,,0,
bid,D,790,440,,,10C_2 10S_2 9D_2 9S_1 AC_1 AD_2 JD_2 JH_1 KC_2 KD_1 QH_2 QS_1,50,2,4,3,0,1,0,320,350,0,1,0.4533,-114.6,-32.7333,,,0,
fold,C,440,790,220,70,10C_1 9H_1 AC_2 AD_1 AH_1 JC_1 JD_1 JH_2 KC_1 QC_1 QC_2 QS_2,190,3,6,3,1,1,0,310,-350,0,0,1.0,,,272.8,-380.0,,0
bid,H,930,840,,,10D_2 10H_1 10S_2 AS_1 JC_1 JH_1 KC_1 KD_1 KH_2 QD_1 QH_1 QS_1,60,1,4,3,0,0,0,300,90,0,0,0.6667,23.3333,-1.5333,,,1,
bid,S,840,930,,,10S_1 9C_2 9D_2 9H_2 9S_1 AD_1 AH_2 JD_2 JS_2 KD_2 KS_1 QS_2,90,2,5,4,0,1,0,300,-90,0,0,0.76,148.8,-43.3333,,,1,
bid,S,930,840,,,10C_1 10C_2 10D_1 10H_2 9C_1 9D_1 9S_2 AC_1 AS_2 JS_1 QC_2 QD_2,10,2,3,5,0,0,0,310,90,0,1,0.0733,-412.7333,-114.8667,,,0,
bid,H,840,930,,,9H_1 AC_2 AD_2 AH_1 JC_2 JD_1 JH_2 KC_2 KH_1 KS_2 QC_1 QH_2,70,3,5,4,0,0,0,310,-90,1,0,0.9,271.4,-19.3333,,,1,
fold,S,840,930,130,50,10S_1 9C_2 9D_2 9H_2 9S_1 AD_2 JD_1 JD_2 JS_2 KS_1 KS_2 QS_2,90,1,6,4,0,1,0,300,-90,0,0,0.4467,,,-161.9333,-350.0,,0
bid,H,0,0,,,10C_1 10D_1 9C_2 9H_2 9S_1 9S_2 AH_1 AH_2 JD_1 KC_2 QC_1 QD_1,30,2,3,4,0,0,0,300,0,0,0,0.2067,-316.6667,18.2667,,,0,
bid,S,0,0,,,10D_2 10H_2 10S_1 AD_2 AS_2 JD_2 JH_1 JH_2 JS_2 QD_2 QH_1 QS_2,40,2,4,4,0,1,0,300,0,0,0,0.78,121.4,-25.6667,,,1,
bid,C,0,0,,,10C_2 10H_1 9C_1 9D_1 AC_1 AC_2 AD_1 AS_1 JC_2 KD_1 KH_1 QS_1,10,4,5,3,0,0,0,310,0,0,1,0.66,54.0,49.1333,,,1,
bid,H,0,0,,,10S_2 9D_2 9H_1 JC_1 JS_1 KC_1 KD_2 KH_2 KS_1 KS_2 QC_2 QH_2,150,0,3,4,0,0,1,320,0,1,0,0.12,-433.2,-3.8667,,,0,
bid,S,0,0,,,10D_2 10H_2 10S_1 AD_2 AS_2 JD_2 JH_1 JH_2 JS_2 QD_2 QH_1 QS_2,40,2,4,4,0,1,0,320,0,0,1,0.6667,49.4667,51.7333,,,0,
fold,C,0,0,100,180,10C_1 10C_2 10D_1 9C_1 9D_1 AC_1 AC_2 AD_1 JC_2 JD_1 KD_1 QS_1,50,3,6,5,0,1,0,310,0,0,0,0.7267,,,-73.8667,-490.0,,0
bid,S,220,310,,,10S_2 9H_2 9S_1 9S_2 AC_1 AS_1 JD_2 JS_1 JS_2 KC_1 KS_2 QH_1,20,2,7,2,0,0,0,300,-90,0,0,0.66,92.8667,-82.8667,,,1,
bid,D,310,220,,,9C_1 9D_1 9D_2 9H_1 JC_1 JC_2 JD_1 JH_2 KD_2 QD_1 QH_2 QS_1,100,0,5,3,0,1,0,300,90,0,0,0.52,-110.6667,-59.1333,,,0,
bid,H,220,310,,,10C_1 10D_2 10H_1 AC_2 AD_1 AH_1 AH_2 AS_2 JH_1 KD_1 KS_1 QC_2,100,5,4,3,0,0,1,300,-90,0,1,0.9733,275.8,199.4,,,1,
bid,C,310,220,,,10C_2 10D_1 10H_2 10S_1 9C_2 AD_2 KC_2 KH_1 KH_2 QC_1 QD_2 QS_2,50,1,4,3,0,0,0,310,90,0,1,0.38,-199.4,28.1333,,,0,
fold,H,220,310,110,90,10H_1 AC_1 AC_2 AD_1 AH_1 AH_2 AS_2 JD_2 JH_1 KD_1 QC_2 QH_1,100,6,5,3,0,0,1,300,-90,0,0,0.58,,,-79.1333,-390.0,,0
bid,D,470,-80,,,10D_1 9H_2 AD_2 JC_2 JD_1 JH_1 JS_2 KD_2 KS_2 QD_1 QD_2 QH_1,190,1,6,3,1,0,1,300,550,0,0,0.9867,286.1333,-33.7333,,,1,
bid,H,-80,470,,,10S_1 9D_1 9D_2 9H_1 9S_2 AH_1 AS_2 JC_1 JD_2 JH_2 QC_1 QS_1,50,2,3,4,0,1,0,310,-550,0,0,0.32,-258.2667,-33.7333,,,0,
bid,H,470,-80,,,10C_2 10D_2 9C_2 AH_2 JS_1 KC_1 KC_2 KD_1 KH_1 KS_1 QH_2 QS_2,140,1,3,4,0,0,1,310,550,1,0,0.38,-206.5333,158.8667,,,0,
bid,S,-80,470,,,10C_1 10H_1 10H_2 10S_2 9C_1 9S_1 AC_1 AC_2 AD_1 AS_1 KH_2 QC_2,10,4,3,5,0,0,0,310,-550,0,1,0.22,-316.3333,-65.0667,,,0,
fold,D,470,-80,330,60,10C_2 10D_1 10D_2 AD_2 JC_2 JD_1 JH_1 JS_2 KD_2 QD_1 QD_2 QS_2,230,1,7,2,1,1,1,300,550,0,0,1.0,,,381.8667,-360.0,,0
bid,D,90,940,,,10H_1 9C_2 9D_1 9H_2 AC_1 AD_2 AS_1 JD_2 JH_1 QC_1 QC_2 QH_1,10,3,3,4,0,0,0,300,-850,0,0,0.2267,-310.0,-60.6,,,0,
bid,D,940,90,,,9H_1 AC_2 AD_1 AS_2 JC_1 KC_2 KD_1 KH_2 KS_1 KS_2 QD_1 QD_2,120,3,4,3,0,0,1,300,850,0,0,0.6933,19.8667,100.3333,,,0,
bid,H,90,940,,,10C_2 10D_1 10S_1 9D_2 9S_1 9S_2 AH_2 JC_2 JS_2 KH_1 QH_2 QS_2,40,1,3,5,0,0,0,310,-850,0,1,0.3267,-290.5333,-134.9333,,,0,
bid,H,940,90,,,10C_1 10D_2 10H_2 10S_2 9C_1 AH_1 JD_1 JH_2 JS_1 KC_1 KD_2 QS_1,40,1,3,3,0,1,0,310,850,1,0,0.3333,-257.0,-102.0,,,0,
fold,D,940,90,290,40,10D_2 9H_1 AD_1 JC_1 JD_1 KC_2 KD_1 KH_2 KS_2 QD_1 QD_2 QS_1,290,1,6,2,1,1,1,300,850,0,0,1.0,,,306.0,-340.0,,0
bid,S,0,0,,,10C_2 10H_1 10H_2 10S_1 9H_1 AS_1 AS_2 JC_1 JC_2 JH_2 KD_2 QD_1,20,2,3,4,0,0,0,300,0,0,0,0.1,-400.8,34.8667,,,0,
bid,D,0,0,,,10C_1 10S_2 9D_1 9H_2 9S_1 AC_1 AD_1 AD_2 JS_2 KC_2 KH_1 QS_1,10,3,3,4,0,0,0,300,0,0,0,0.2667,-250.1333,46.1333,,,0,
bid,H,0,0,,,9C_2 9S_2 AC_2 AH_2 JH_1 KC_1 KH_2 KS_2 QC_2 QH_1 QH_2 QS_2,80,2,5,4,0,0,0,300,0,0,1,0.9467,289.6667,46.6667,,,1,
bid,D,0,0,,,10D_1 10D_2 9C_1 9D_2 AH_1 JD_1 JD_2 JS_1 KD_1 KS_1 QC_1 QD_2,50,1,7,2,0,0,0,310,0,0,1,0.6733,88.0,-75.3333,,,1,
bid,H,0,0,,,9C_2 9S_2 AC_2 AH_2 JH_1 KC_1 KH_2 KS_2 QC_2 QH_1 QH_2 QS_2,80,2,5,4,0,0,0,320,0,0,1,0.86,219.0,18.0667,,,1,
bid,D,0,0,,,10D_1 10D_2 9C_1 9D_2 AH_1 JD_1 JD_2 JS_1 KD_1 KS_1 QC_1 QD_2,50,1,7,2,0,0,0,330,0,0,1,0.66,81.8667,-56.2667,,,1,
bid,H,0,0,,,9C_2 9S_2 AC_2 AH_2 JH_1 KC_1 KH_2 KS_2 QC_2 QH_1 QH_2 QS_2,80,2,5,4,0,0,0,340,0,0,1,0.8467,226.1333,85.8667,,,1,
bid,D,0,0,,,10D_1 10D_2 9C_1 9D_2 AH_1 JD_1 JD_2 JS_1 KD_1 KS_1 QC_1 QD_2,50,1,7,2,0,0,0,350,0,0,1,0.68,101.4,37.2667,,,1,
fold,H,0,0,220,30,10H_1 10H_2 AH_2 JH_1 JH_2 KC_1 KH_2 KS_2 QC_2 QH_1 QH_2 QS_2,190,1,8,2,1,0,0,340,0,0,0,0.98,,,307.7333,-370.0,,0
bid,D,50,450,,,10D_1 9D_2 9S_2 AD_1 AH_1 AS_1 JD_2 JH_2 KC_2 KD_2 QS_1 QS_2,50,3,5,4,0,1,0,300,-400,0,0,0.94,353.6,48.8,,,1,
bid,H,450,50,,,10C_2 10H_1 10S_2 9C_1 AD_2 JC_1 JC_2 JH_1 KC_1 KH_1 KH_2 QH_1,40,1,5,5,0,0,0,310,400,0,0,0.6467,26.4667,-135.6667,,,1,
bid,S,50,450,,,10D_2 10S_1 9C_2 9D_1 9H_2 9S_1 AC_1 AC_2 AS_2 JD_1 JS_1 QC_1,10,3,4,4,0,0,0,320,-400,1,0,0.3133,-230.9333,12.0667,,,0,
bid,D,450,50,,,10C_1 10H_2 9H_1 AH_2 JS_2 KD_1 KS_1 KS_2 QC_2 QD_1 QD_2 QH_2,40,1,3,4,0,0,0,320,400,1,0,0.0667,-432.4667,20.0,,,0,
bid,D,50,450,,,10D_1 9D_2 9S_2 AD_1 AH_1 AS_1 JD_2 JH_2 KC_2 KD_2 QS_1 QS_2,50,3,5,4,0,1,0,320,-400,0,1,0.9,349.8,59.4667,,,1,
bid,H,450,50,,,10C_2 10H_1 10S_2 9C_1 AD_2 JC_1 JC_2 JH_1 KC_1 KH_1 KH_2 QH_1,40,1,5,5,0,0,0,330,400,0,1,0.6333,4.8,-131.8667,,,1,
bid,D,50,450,,,10D_1 9D_2 9S_2 AD_1 AH_1 AS_1 JD_2 JH_2 KC_2 KD_2 QS_1 QS_2,50,3,5,4,0,1,0,340,-400,0,1,0.8867,335.6667,134.4,,,1,
bid,H,450,50,,,10C_2 10H_1 10S_2 9C_1 AD_2 JC_1 JC_2 JH_1 KC_1 KH_1 KH_2 QH_1,40,1,5,5,0,0,0,350,400,0,1,0.6133,8.5333,-134.0,,,1,
fold,D,50,450,340,60,10D_1 10D_2 9D_2 9S_2 AC_1 AD_1 JD_1 JD_2 JH_2 KD_2 QS_1 QS_2,310,2,7,3,0,1,0,340,-400,0,0,1.0,,,410.0,-400.0,,0
bid,H,510,640,,,9C_1 9C_2 9S_2 AD_2 AH_1 AS_2 JD_1 JD_2 JS_2 KC_2 KD_1 QS_1,40,3,1,4,0,1,0,300,-130,0,0,0.3933,-192.8,-46.8,,,0,
bid,H,640,510,,,10C_1 10C_2 10S_2 9H_1 AC_2 AD_1 JH_2 KC_1 KH_1 QD_1 QD_2 QH_1,50,2,4,4,0,0,0,300,130,0,0,0.5067,-107.8667,-88.8,,,0,
bid,C,510,640,,,10D_1 10D_2 10H_2 10S_1 AC_1 AH_2 AS_1 JC_2 KD_2 KS_1 QC_1 QH_2,0,3,3,3,0,0,0,300,-130,0,1,0.4067,-174.8667,13.4,,,0,
fold,S,640,510,70,50,10S_2 9D_2 9H_2 9S_1 AC_2 AD_1 JC_1 JH_1 JS_1 KS_2 QC_2 QS_2,50,2,5,3,0,0,0,250,130,0,0,0.1667,,,-331.2667,-300.0,,1
bid,H,390,560,,,9H_1 9S_2 AD_2 AH_1 JC_1 JD_2 JS_1 KD_1 KS_1 KS_2 QC_1 QH_1,10,2,3,4,0,0,0,300,-170,0,0,0.2267,-307.2667,32.6,,,0,
bid,D,560,390,,,10S_2 9D_1 AD_1 AS_1 JC_2 JD_1 JH_1 JH_2 KC_1 KD_2 QD_1 QH_2,50,2,5,3,0,0,0,300,170,0,0,0.6867,27.2,-17.8667,,,1,
bid,C,390,560,,,10D_2 10H_1 10H_2 9C_1 9C_2 9D_2 AC_1 AS_2 JS_2 KH_2 QD_2 QS_1,20,2,3,3,0,0,0,310,-170,0,1,0.24,-321.8667,-26.8,,,0,
bid,C,560,390,,,10C_1 10C_2 10D_1 10S_1 9H_2 9S_1 AC_2 AH_2 KC_2 KH_1 QC_2 QS_2,40,2,5,3,0,0,0,310,170,1,0,0.8333,154.6667,-20.9333,,,1,
fold,D,560,390,220,10,10D_1 9D_1 AD_1 AH_2 JC_2 JD_1 JH_1 JH_2 KD_2 QD_1 QH_2 QS_2,200,2,6,4,1,1,0,300,170,0,0,1.0,,,327.0667,-310.0,,0
bid,H,900,530,,,10C_2 10D_2 10S_2 9C_2 9D_1 9H_1 JC_2 JD_2 JH_2 KC_1 KD_2 KS_1,10,0,2,4,0,0,0,300,370,0,0,0.0467,-471.4667,-132.9333,,,0,
bid,C,530,900,,,9C_1 9H_2 9S_2 AC_1 AC_2 AD_2 AS_2 JD_1 KC_2 QD_1 QD_2 QS_1,50,4,4,4,0,1,0,300,-370,0,0,0.8133,156.2667,21.8667,,,1,
bid,H,900,530,,,10D_1 10H_1 10S_1 9D_2 AD_1 AH_1 AS_1 JH_1 KD_1 QC_1 QC_2 QH_1,0,3,4,4,0,0,0,310,370,0,1,0.6867,52.4,56.7333,,,0,
bid,H,530,900,,,10C_1 10H_2 9S_1 AH_2 JC_1 JS_1 JS_2 KH_1 KH_2 KS_2 QH_2 QS_2,60,1,5,5,0,0,0,320,-370,1,0,0.7467,111.0667,-19.2,,,1,
bid,C,530,900,,,9C_1 9H_2 9S_2 AC_1 AC_2 AD_2 AS_2 JD_1 KC_2 QD_1 QD_2 QS_1,50,4,4,4,0,1,0,330,-370,1,0,0.5733,7.0667,118.2,,,0,
bid,H,900,530,,,10D_1 10H_1 10S_1 9D_2 AD_1 AH_1 AS_1 JH_1 KD_1 QC_1 QC_2 QH_1,0,3,4,4,0,0,0,330,370,0,1,0.6333,2.0,79.1333,,,0,
fold,H,530,900,110,10,10H_2 9S_1 AD_2 AH_2 JC_1 JD_1 KH_1 KH_2 KS_2 QH_2 QS_1 QS_2,100,2,5,4,0,1,0,320,-370,0,0,0.2667,,,-230.0,-330.0,,0
bid,D,0,0,,,10C_1 10C_2 10D_1 10H_2 9C_1 AD_1 AD_2 AS_2 JC_2 KH_2 KS_1 KS_2,0,3,3,4,0,0,0,300,0,0,0,0.16,-349.6,66.8,,,0,
bid,S,0,0,,,9D_2 9S_1 9S_2 JD_1 JH_1 JS_1 KC_2 KH_1 QC_1 QD_1 QH_1 QH_2,60,0,3,4,0,0,0,300,0,0,0,0.08,-462.0,-94.4667,,,0,
bid,C,0,0,,,10S_1 10S_2 9H_2 AC_1 AC_2 AH_1 AH_2 JC_1 JD_2 JH_2 KC_1 QC_2,40,4,5,4,0,0,0,300,0,0,1,0.9267,275.2,48.9333,,,1,
bid,D,0,0,,,10D_2 10H_1 9C_2 9D_1 9H_1 AS_1 JS_2 KD_1 KD_2 QD_2 QS_1 QS_2,50,1,5,4,0,0,0,310,0,0,1,0.6133,58.8667,-22.3333,,,1,
